"Peak_ID","Mass","RT","relation.ship","codadw","charge","peakid","identification"
896,152.0473766,5.61251002166667,"methylation (-H2O)",0.918349753,NA,896,"""C04043,  CPD-8489,  HMDB00440,  HMDB00669,  HMDB00703,  HMDB00020,  4-HYDROXYPHENYLACETATE,  HMDB12308,  HMDB04815,  C13636,  C13635,  HMDB02390,  C01983,  C01984,  C01985,  VANILLIN,  CPD-6442,  C03663,  C17900,  StdMix1_98,  C05852,  C05593,  C10675,  C10804,  C00755,  CPD-121,  CPD-122,  C12305,  HMDB03791,  C00642,  HMDB01101,  CPD-242,  C02639,  C02657,  C12064,  C02519,  C02181,  C14108,  C14103,  C14088,  34-DIHYDROXYPHENYLACETALDEHYDE"""
897,579.4951838,3.42200906166667,"576.48+H2|C13 isotope #1",0.966113822,NA,897,""
898,175.0667422,4.67370677666667,"potential bp",0.963460097,NA,898,""
899,522.4289286,3.478468555,"potential bp",0.961442361,NA,899,""
900,81.98184964,10.2181723916667,"bp",0.990971781,1,900,"""C06704,  C06705,  C06702,  C06703,  C06708,  C06706,  C06707,  C06701"""
901,256.0948787,8.18206523333333,"bp",0.990147765,1,901,"""CPD0-1667,  CPD0-1668,  C11611,  C03097,  CPD-9117,  C02578"""
902,379.2489943,7.06854668833333,"bp",0.894364786,1,902,"""C06124,  HMDB00277"""
903,243.1962823,3.54152569833333,"bp",0.958247372,1,903,"""CPD-8471,  CPD-12807,  CPD-12808"""
904,132.0687864,6.53046103,"fragment?",0.95499258,NA,904,"""C01819,  C01820"""
905,156.0423457,4.95859665166667,"potential bp",0.884578498,NA,905,"""C06760,  C04112,  C04171,  C06210,  C06321,  DIHYDRO-DIOH-BENZOATE,  CPD-9451,  C04634,  C04558,  C04559"""
906,202.0422684,9.44234701166667,"fragment?",0.947261292,NA,906,""
907,172.0042549,22.4665063666667,"fragment?",0.971409545,NA,907,""
908,133.0375008,10.3734302516667,"potential bp",0.952232684,NA,908,"""HMDB00191,  STD_ASPARTIC_ACID,  StdMix1_29,  HMDB06483,  HMDB11753,  L-ASPARTATE,  C00402,  aspartic acid,  C00049,  C00050,  C16433"""
909,556.4500309,3.40852506166667,"double bond",0.957315415,NA,909,""
910,243.1836492,4.342291605,"bp",0.956592499,1,910,""
911,104.0472938,8.80463531166667,"fragment?",0.978351751,NA,911,"""C06001,  HMDB00442,  HMDB00729,  HMDB00710,  HMDB00023,  HMDB00011,  HMDB00008,  HMDB00336,  HMDB00357,  C01991,  CPD-6485,  C01188,  C01089,  C03197,  C05984,  StdMix1_51,  C00989,  CPD-3621,  3-HYDROXY-ISOBUTYRATE,  CPD-335,  C14601,  3-hydroxy-isobutyrate"""
912,205.0932055,9.28910668,"bp|C13 isotope #1",0.973860675,NA,912,""
913,190.0183364,4.17478105333333,"bp|O18 isotope #1",0.958073647,NA,913,""
914,541.4427929,3.484846255,"539.43+H2",0.97257471,NA,914,""
915,379.8933764,20.9976114166667,"bp",0.98367125,1,915,""
916,295.9746225,9.43899557666667,"fragment?",0.962083739,NA,916,""
917,520.4132309,3.50508147,"518.40+H2",0.971103268,NA,917,""
918,148.0565517,10.1587949766667,"bp|C13 isotope #1",0.946689983,NA,918,""
919,131.0582353,7.49653669833333,"bp",0.994859777,1,919,"""3-HYDROXY-L-PROLINE,  2-AMINO-4-OXO-PENTOATE,  GLUTAMATE-1-SEMIALDEHYDE,  HMDB00725,  HMDB00766,  HMDB00783,  CIS-4-HYDROXY-D-PROLINE,  L-GLUTAMATE_GAMMA-SEMIALDEHYDE,  HMDB02113,  HMDB02104,  5-AMINO-2-OXOPENTANOATE,  C03441,  C03440,  C03741,  glutamate-semialdehyde,  C01110,  C01157,  C01165,  C01166,  C01073,  C01074,  C03651,  C01015,  HMDB06272,  StdMix1_25,  C03341,  4-HYDROXY-L-PROLINE,  5-AMINO-LEVULINATE,  HMDB06055,  C05147,  C00430,  HMDB01149,  StdMix3_3,  CPD-299,  CPD-664,  STD_HYDROXYLPROLINE,  L-4-HYDROXY-PROLINE"""
920,287.9192489,10.1313356916667,"bp",0.981934979,1,920,""
921,232.6769167,3.56434741666667,"234.69-H2",0.947501564,NA,921,""
922,871.5950483,3.901970385,"869.58+H2",0.983445991,NA,922,""
923,155.1072737,4.11724364833333,"fragment?",0.960562391,NA,923,""
924,246.085231,8.485262275,"potential bp",0.961673498,NA,924,"""HMDB00497,  HMDB11160"""
925,751.5529919,3.91658432666667,"bp",0.971317621,1,925,"""HMDB09347,  HMDB09348,  HMDB09380,  HMDB09381,  HMDB09445,  HMDB09412,  HMDB09609,  GPE(38:5//1),  HMDB11358,  HMDB11386,  HMDB11416,  HMDB11417,  HMDB11449,  HMDB05779"""
926,550.460189,3.44187699,"552.48-H2",0.964001653,NA,926,""
927,168.8588528,10.692332275,"fragment?",0.9874711,NA,927,""
928,252.010726,9.43542290166667,"potential bp",0.968550713,NA,928,""
929,469.384989,3.538947225,"467.37+H2",0.969030561,NA,929,""
930,149.0477721,7.02423308166667,"bp",0.942265135,1,930,"""DIHYDROXYINDOLE,  C11130,  HMDB04058,  C03574,  C03742,  CPD-6405,  CPD-6362,  C05578,  C09957,  C00650,  CPD-243,  CPD-248,  CPD-648,  C02775"""
931,361.1304025,10.7041963416667,"potential bp",0.964143308,NA,931,"PEPTIDE_609"
932,159.1340682,3.993884065,"bp|C13 isotope #1",0.981136568,NA,932,""
933,165.9854467,21.0864219166667,"bp",0.984097164,1,933,""
934,229.0071384,10.1365389683333,"potential bp|C13 isotope #1",0.971707825,NA,934,""
935,105.0506647,7.18657380833333,"bp|C13 isotope #1",0.987785726,NA,935,""
936,128.0837752,4.87060633833333,"bp",0.902207297,1,936,"""C11950,  C08487,  C13717,  C13714,  C10921,  C10976,  C09822,  CPD-9080"""
937,223.9223392,20.92687785,"bp",0.989792398,1,937,""
938,160.1099837,4.250895995,"plus h2o",0.947973198,NA,938,"""HMDB10722,  HMDB00486,  HMDB00711,  HMDB02264,  C03865,  C03864,  ETHYL-R-3-HYDROXYHEXANOATE,  C17527,  HMDB01954,  ETHYL-S-3-HYDROXYHEXANOATE,  C16650,  C16651,  C16649"""
939,867.5639653,3.90280637666667,"bp",0.972645424,1,939,""
940,206.042699,11.76279483,"fragment?",0.920205765,NA,940,"""HMDB00379,  C01251,  C05662,  HMDB06471,  StdMix1_89,  HMDB03518,  C02225,  C04593"""
941,577.4794991,3.42764287666667,"potential bp",0.961336427,NA,941,""
942,210.941543,10.1645037566667,"potential bp",0.982830434,NA,942,""
943,518.3973463,3.517673185,"520.41-H2",0.971549395,NA,943,""
944,181.0682232,7.05305844166667,"potential bp|C13 isotope #1",0.928003479,NA,944,""
945,224.8056864,22.4251372166667,"bp",0.986153181,1,945,""
946,80.96415873,7.05178185666667,"bp",0.914024247,1,946,""
947,481.3172217,4.41418433666667,"bp",0.978437325,1,947,"""HMDB10381,  GPC(15:0/1),  GPE(18:0/1),  lysoPC(15:0),  lysoPE(18:0),  HMDB11129,  HMDB11130,  CPD0-2223,  CPD0-2152"""
948,492.3818329,3.53711771833333,"494.40-H2",0.968887057,NA,948,""
949,266.1552326,22.7268862166667,"potential bp",0.982601225,NA,949,""
950,844.5673684,3.923969035,"846.58-H2",0.968989996,NA,950,""
951,259.7003316,3.51125351666667,"fragment?",0.956504074,NA,951,""
952,127.0268992,8.348258675,"fragment?",0.982849783,NA,952,"""CPD-2301,  C03458"""
953,147.9733109,8.51047071666667,"bp",0.988975526,1,953,""
954,848.5986337,3.92558399833333,"bp",0.980904962,1,954,""
955,273.2144232,3.47354240666667,"275.23-H2",0.95338745,NA,955,""
956,189.0138692,4.17974718333333,"potential bp",0.963977898,NA,956,""
957,105.0247969,7.151601805,"fragment?",0.959974131,NA,957,""
958,402.0831872,10.706145065,"potential bp",0.949961541,NA,958,""
959,598.5086186,3.440810885,"bp",0.955661778,1,959,""
960,182.0772502,9.84461277,"bp|C13 isotope #1",0.962784762,NA,960,""
961,121.0197113,10.786635785,"potential bp",0.965828097,NA,961,"""CYS,  cysteine,  HMDB00574,  D-CYSTEINE,  StdMix3_25,  C00793,  C00736,  C00097,  HMDB03417"""
962,190.010178,4.584575605,"fragment?",0.979394481,NA,962,""
963,278.726297,3.41071582,"bp",0.963107235,1,963,""
964,117.0789922,9.31146678333333,"bp",0.967238675,1,964,"""CPD-8140,  HMDB00883,  CPD-6142,  CPD0-1950,  BETAINE,  C06417,  HMDB00043,  C01799,  VAL,  C01826,  C15987,  5-AMINOPENTANOATE,  HMDB02141,  C03571,  L-2-AMINOPENTANOIC-ACID,  StdMix1_20,  C07457,  HMDB01382,  C00719,  valine,  C00431,  CPD-124,  CPD-3642,  STD_VALINE,  StdMix2_24,  HMDB03355,  C00183,  C16436"""
965,174.0892607,4.91376773333333,"bp",0.925240752,1,965,"""HMDB00893,  C08278,  HMDB02023,  suberic acid,  C14570,  ethyladipic acid,  C16658"""
966,559.3394091,4.635847995,"556.32+H2|C13 isotope #1",0.976576474,NA,966,""
967,188.0493273,7.90696992666667,"bp",0.977019907,1,967,""
968,279.0077502,11.0033216916667,"potential bp",0.95212568,NA,968,""
969,357.9115139,21.0423651833333,"2M+Na",0.991607906,NA,969,""
970,219.185544,3.51369040166667,"bp",0.923088629,1,970,""
971,205.9780128,20.9824238,"potential bp",0.983276569,NA,971,""
972,136.073639,8.583883805,"bp",0.972183345,1,972,"""HMDB11659,  CPD-362"""
973,438.3348335,3.594392235,"440.35-H2",0.963477915,NA,973,"HMDB02126"
974,162.0528599,10.0171931866667,"bp",0.954292769,1,974,"""C06485,  C06158,  C06159,  CPD-8938,  C18028,  C06474,  C06478,  C06479,  HMDB00640,  C11592,  CPD0-1305,  HMDB00321,  HMDB00368,  HMDB00355,  HMDB00345,  DIETHYLPYROCARBONATE,  C01989,  C03979,  C03827,  L-RHAMNONO-14-LACTONE,  C03761,  C01088,  C03652,  C17209,  L-RHAMNO-14-LACTONE,  C00478,  C02991,  15-ANHYDRO-D-FRUCTOSE,  C02488,  C02492,  C02360,  C16390"""
975,482.3609376,3.63126149333333,"bp",0.977549497,1,975,""
976,243.2281452,3.675289975,"methylation (-H2O)|C13 isotope #1",0.946646027,NA,976,""
977,123.0320421,10.512298415,"CO2",0.971916034,NA,977,"""C06813,  HMDB02243,  C07446,  BENZENE-NO2,  HMDB01488,  C10164,  StdMix2_2,  StdMix1_8,  StdMix3_1,  C00253"""
978,337.0609399,9.43537289666667,"bp",0.944338819,1,978,""
979,266.2248165,3.42267352,"methanol",0.943074818,NA,979,""
980,114.0317168,10.6712652366667,"fragment?",0.981330611,NA,980,"""L-ERYTHRO-ASCORBATE,  OXOPENTENOATE,  C07091,  C00596"""
981,140.991826,10.8539178966667,"fragment?",0.953473243,NA,981,""
982,239.2013294,3.46358136833333,"fragment?",0.956338449,NA,982,""
983,175.9694573,22.7423366666667,"bp|O18 isotope #1",0.975073029,NA,983,""
984,145.1184205,4.26706168833333,"bp",0.977627628,1,984,""
985,152.0473789,6.95747401333333,"bp",0.939344453,1,985,"""C04043,  CPD-8489,  HMDB00440,  HMDB00669,  HMDB00703,  HMDB00020,  4-HYDROXYPHENYLACETATE,  HMDB12308,  HMDB04815,  C13636,  C13635,  HMDB02390,  C01983,  C01984,  C01985,  VANILLIN,  CPD-6442,  C03663,  C17900,  StdMix1_98,  C05852,  C05593,  C10675,  C10804,  C00755,  CPD-121,  CPD-122,  C12305,  HMDB03791,  C00642,  HMDB01101,  CPD-242,  C02639,  C02657,  C12064,  C02519,  C02181,  C14108,  C14103,  C14088,  34-DIHYDROXYPHENYLACETALDEHYDE"""
986,294.1867191,3.47187923333333,"bp",0.963521957,1,986,""
987,270.0675536,8.34723376666667,"potential bp",0.980061263,NA,987,"""C18281,  C17238"""
988,235.9289353,22.8169258833333,"potential bp|N15 isotope #1",0.978274255,NA,988,""
989,266.0515648,8.413037575,"potential bp",0.960267943,NA,989,""
990,131.0468435,8.17796524,"bp|O18 isotope #1",0.969940695,NA,990,""
991,294.0672084,4.85342264666667,"halogen (F) exchange (hydroxy)|C13 isotope #1",0.945441512,NA,991,""
992,719.7689916,21.0191647833333,"bp",0.982088822,1,992,""
993,331.9574139,3.84814937833333,"potential bp",0.956424783,NA,993,""
994,247.0823389,4.115225795,"bp",0.95632776,1,994,""
995,267.1961552,3.53963381,"bp",0.940667073,1,995,""
996,356.2929991,3.55962202666667,"bp",0.943680392,1,996,"""HMDB11537,  HMDB11536,  HMDB11566,  HMDB11567,  CPD-11690"""
997,225.6872874,3.50130595666667,"fragment?",0.96242665,NA,997,""
998,112.016038,11.1521039416667,"fragment?",0.964148809,NA,998,"""HMDB00444,  HMDB00617,  C01546,  C01547,  ITACONIC-ANHYDRIDE"""
999,210.1620841,3.59281972833333,"212.18-H2",0.933122038,NA,999,"""tridecynoic acid,  tridecadienoic acid"""
1000,155.8880916,10.1094932166667,"potential bp",0.98760675,NA,1000,""
1001,170.0692619,7.56617063333333,"bp",0.976978639,1,1001,""
1002,313.2337912,4.01385134166667,"fragment?|C13 isotope #1",0.959834849,NA,1002,""
1003,72.01831378,6.39747201833333,"fragment?",0.986315535,NA,1003,""
1004,108.0573444,4.31687491666667,"fragment?",0.942012658,NA,1004,"""C01542,  HMDB02055,  HMDB02048,  C01403,  C01467,  C01468,  C03485,  HMDB01858,  CPD-112,  CPD-108,  CPD-109,  CPD-395,  C00556,  HMDB03119,  BENZYL-ALCOHOL"""
1005,169.0851203,9.45879387,"potential bp",0.976831016,NA,1005,"""STD_METHYLHISTIDINE,  CPD-1823,  HMDB00479,  HMDB00001,  C01152,  C03298,  CPD-10906,  CPD-10907,  StdMix2_49"""
1006,186.0528901,7.04095080333333,"potential bp",0.926064997,NA,1006,"CPD-337"
1007,304.7729145,22.5762215666667,"bp",0.976676901,1,1007,""
1008,109.9446931,10.2780487283333,"potential bp",0.990041467,NA,1008,""
1009,137.8989075,10.184311925,"bp",0.952732145,1,1009,""
1010,205.0118119,10.1604179116667,"bp",0.943097186,1,1010,""
1011,275.1118377,10.267352635,"potential bp",0.94903208,NA,1011,"""C18048,  PEPTIDE_12,  C05283,  HMDB11738,  CPD0-2056,  HMDB05766,  PEPTIDE_1046"""
1012,152.9918662,7.23456776333333,"fragment?",0.977331136,NA,1012,"""THIOCYSTEINE,  C01962,  HMDB03585"""
1013,412.3919359,3.548163845,"bp",0.941860294,1,1013,""
1014,749.5371155,3.91194827833333,"747.52+H2",0.975854261,NA,1014,"""HMDB09675,  HMDB09642,  HMDB09446,  HMDB09447,  HMDB09413,  HMDB09414,  HMDB09478,  HMDB11359,  HMDB11360,  HMDB11387,  HMDB11418,  HMDB11419,  HMDB11452,  HMDB11451"""
1015,129.0790469,8.91540503666667,"bp",0.976509722,1,1015,"""CPD-8139,  HMDB00716,  N4-acetylaminobutanal,  HMDB00070,  L-PIPECOLATE,  C13696,  C03969,  HMDB04226,  VIGABATRIN,  C05936,  C07500,  pipecolic acid,  CPD-904,  C00408,  CPD-30,  HMDB05960,  CPD-11627,  CPD-11619"""
1016,222.1621029,3.59164073833333,"224.18-H2",0.964761099,NA,1016,"""CPD-4745,  C09715,  C16977,  C16983"""
1017,253.2170239,3.43511333666667,"fragment?",0.95486847,NA,1017,"""CPD-9768,  CPD-9767,  CPD-9245"""
1018,157.0740117,4.95011209333333,"fragment?",0.851750379,NA,1018,"""HMDB00959,  methylcrotonylglycine,  HMDB00459,  C17724,  C17361,  C07411,  tiglylglycine"""
1019,194.0791061,8.717238445,"bp",0.970158988,1,1019,"""CPD0-1666,  CPD0-1937,  C06352,  C06353,  C08257,  CPD-1701,  4-METHYL-MYO-INOSITOL,  CPD-8064,  CPD-8063,  CPD-8056,  CPD-8051,  CPD-8046,  C03844,  C03619,  C03659,  C03660,  C03365,  C05163,  1-METHYL-MYO-INOSITOL,  CPD-3610,  CPD-3612,  CPD-3582,  CPD-3570,  CPD-3565,  METHYL-BETA-D-GALACTOSIDE,  5-O-METHYL-MYO-INOSITOL"""
1020,206.9919729,5.41097771666667,"potential bp",0.988218195,NA,1020,""
1021,280.0462632,8.40575324166667,"potential bp",0.96585576,NA,1021,""
1022,300.2667072,3.64534152,"natural alkane chains",0.969050637,NA,1022,"""HMDB10737,  CPD0-1811,  C03195,  C03042,  C03045,  hydroxy-octadecanoic acid,  hydroxy-methyl-heptadecanoic acid"""
1023,467.3692334,3.55036287666667,"469.38-H2",0.960814481,NA,1023,""
1024,96.02101534,10.7510449366667,"fragment?",0.985986666,NA,1024,"""C07090,  CPD-10640,  CPD0-2357,  CPD-11706,  C14279"""
1025,191.0583786,8.81465653833333,"minus nh3",0.955775757,NA,1025,"""C06725,  HMDB00763,  C05635,  CPD-982,  C16596"""
1026,269.1110505,10.5942235516667,"potential bp",0.94697744,NA,1026,""
1027,151.0303193,8.95797332166667,"bp",0.97489633,1,1027,"CPD-9277"
1028,228.136348,4.85657684,"bp",0.945205796,1,1028,"""HMDB00933,  C16308"""
1029,229.0071359,10.1344138266667,"bp|C13 isotope #1",0.977894637,NA,1029,""
1030,218.0250088,4.06239481,"bp",0.981559849,1,1030,""
1031,238.08865,3.98416625166667,"bp|C13 isotope #1",0.919146139,NA,1031,""
1032,290.0629314,8.82472476,"2M+Na",0.948592839,NA,1032,""
1033,603.3173416,4.56312084666667,"potential bp",0.96274454,NA,1033,""
1034,182.999197,4.99993013333333,"potential bp",0.976944911,NA,1034,""
1035,502.4026491,3.45487921833333,"butylation",0.958187779,NA,1035,""
1036,314.9385152,22.7284204333333,"bp",0.972916076,1,1036,""
1037,195.0460146,10.9881440033333,"bp|C13 isotope #1",0.986072982,NA,1037,""
1038,129.0789775,9.49951470833333,"fragment?",0.96313612,NA,1038,"""CPD-8139,  HMDB00716,  N4-acetylaminobutanal,  HMDB00070,  L-PIPECOLATE,  C13696,  C03969,  HMDB04226,  VIGABATRIN,  C05936,  C07500,  pipecolic acid,  CPD-904,  C00408,  CPD-30,  HMDB05960,  CPD-11627,  CPD-11619"""
1039,179.8226121,10.5323107783333,"potential bp",0.987293504,NA,1039,""
1040,217.8377594,22.43638115,"potential bp",0.979811262,NA,1040,""
1041,424.3556389,3.55793967333333,"422.34+H2",0.939387779,NA,1041,""
1042,209.9419774,11.751693615,"bp",0.953286783,1,1042,""
1043,529.3018796,4.78494240833333,"bp",0.963238737,1,1043,""
1044,186.0295196,10.0247282466667,"bp",0.973317423,1,1044,""
1045,149.9138502,6.86434314,"potential bp",0.971822756,NA,1045,""
1046,249.1961509,3.45367803,"bp",0.931319453,1,1046,"""CPD-8919,  CPD-8917"""
1047,382.3813567,3.51919749666667,"bp",0.957471214,1,1047,"HMDB02361"
1048,438.3712264,3.53080504166667,"fragment?",0.949357419,NA,1048,""
1049,436.3555087,3.53555613666667,"bp",0.959933506,1,1049,"""HMDB00524,  HMDB00520,  HMDB00655,  5-BETA-CHOLESTANE-3-ALPHA7-TETRAOL,  C05446,  HMDB01968,  HMDB01231"""
1050,237.0848875,9.86631817333333,"fragment?",0.968807272,NA,1050,"""C03521,  C01133,  C03146,  FRUCTOSEGLYCINE"""
1051,290.7554074,3.42273033333333,"288.74+H2",0.951585378,NA,1051,""
1052,217.1698632,3.51988391166667,"bp",0.93487539,1,1052,""
1053,204.0246915,10.7104290366667,"potential bp",0.958676469,NA,1053,""
1054,208.0736517,4.52656728333333,"potential bp",0.938731258,NA,1054,"""6-METHOXYMELLEIN,  HMDB12127,  BENZYLSUCCINATE,  C05610,  C09816,  SINAPALDEHYDE,  C02381"""
1055,159.0895891,4.93018368166667,"bp",0.942025199,1,1055,"""CPD0-1641,  3-DE-H-CARNITINE,  HMDB00927,  C08269,  HMDB00678,  HMDB12175,  HMDB12154,  HMDB00339,  valerylglycine,  C03087,  HMDB11757,  C10850,  C10151"""
1056,133.9616291,10.11256927,"fragment?",0.989056678,NA,1056,""
1057,479.0822185,4.90348983333333,"potential bp",0.940080429,NA,1057,""
1058,181.110395,4.05482071166667,"bp",0.938526102,1,1058,""
1059,246.6925835,3.52653975833333,"bp",0.954431326,1,1059,""
1060,163.056256,10.708987955,"fragment?",0.983671891,NA,1060,""
1061,147.0895455,9.45731368166667,"bp",0.969414873,1,1061,"C10144"
1062,174.0164213,10.1172138916667,"bp",0.986696057,1,1062,"""HMDB00958,  CPD-11855,  CPD-11854,  HMDB00072,  CIS-ACONITATE,  StdMix3_40,  StdMix1_66,  C05422,  C00417,  CPD-225,  HMDB01264,  CPD-621,  L-DEHYDRO-ASCORBATE,  C02341,  C02342"""
1063,97.99542069,21.2179301,"fragment?",0.989791075,NA,1063,""
1064,72.02067066,8.78227896333333,"fragment?",0.962374837,NA,1064,""
1065,122.0053828,7.438562715,"fragment?|C13 isotope #1",0.984319514,NA,1065,""
1066,607.3493238,4.480309395,"2M+Na",0.973970306,NA,1066,""
1067,767.5479949,3.91514364833333,"bp",0.960870272,1,1067,"""CPD-8387,  CPD-8386,  HMDB09228,  HMDB09291,  HMDB09259,  HMDB09260,  HMDB09322,  HMDB09323,  DMGPE(36:4/2),  HMDB09355,  HMDB09356,  HMDB09387,  HMDB09420,  HMDB09583,  HMDB09099,  HMDB09034,  HMDB09035,  HMDB09067,  HMDB09068,  HMDB09003,  HMDB09004,  HMDB09196,  HMDB09164,  HMDB09131,  HMDB08943,  HMDB08969,  GPE(38:4/2),  HMDB08428,  HMDB08461,  GPC(35:4/2),  HMDB07950,  HMDB07949"""
1068,219.1107411,7.324565815,"bp",0.970356678,1,1068,"""HMDB00210,  pantothenate,  C00864,  StdMix2_7,  PANTOTHENATE"""
1069,841.5482859,3.92732915,"bp",0.965346413,1,1069,""
1070,191.9895161,5.234246435,"halogen (F) exchange (hydroxy)",0.968669749,NA,1070,""
1071,190.0101733,5.15519301166667,"bp",0.993849919,1,1071,""
1072,112.0160504,7.14476018666667,"fragment?",0.951105593,NA,1072,"""HMDB00444,  HMDB00617,  C01546,  C01547,  ITACONIC-ANHYDRIDE"""
1073,869.5787007,3.90314269166667,"871.60-H2",0.985115281,NA,1073,""
1074,560.8219848,21.0303036,"potential bp",0.970101289,NA,1074,""
1075,92.03578135,7.96708772,"bp|O18 isotope #1",0.990991788,NA,1075,""
1076,142.0266908,7.40211950833333,"potential bp",0.977736223,NA,1076,"""C06603,  C04105,  HYDROXYMUCONATE-SALD,  HMDB02349,  HMDB02432,  C03586,  C03743,  C03647,  HMDB06331,  DIMETHYLMAL-CPD,  2CH2-3CH3-SUCC,  3-OXOADIPATE-ENOL-LACTONE,  2-CH2-GLUTARATE,  C00682,  C14610,  C14516,  1235-TETRAHYDROXYBENZENE,  C02480"""
1077,138.9478579,22.8283128333333,"bp",0.972763849,1,1077,""
1078,647.6224463,3.80860445,"potential bp",0.951891027,NA,1078,"HMDB04953"
1079,114.0317313,7.54057898333333,"bp",0.886724242,1,1079,"""L-ERYTHRO-ASCORBATE,  OXOPENTENOATE,  C07091,  C00596"""
1080,133.0197715,7.26712805333333,"fragment?",0.978174645,NA,1080,"CPD0-1571"
1081,390.8850224,21.01282275,"potential bp",0.965815599,NA,1081,""
1082,467.3151291,3.47017341833333,"bp|C13 isotope #1",0.951645665,NA,1082,"""C12552,  C12553,  3-OXOGLYCYRRHETINATE"""
1083,114.0623091,8.3648657,"bp|C13 isotope #1",0.96809623,NA,1083,""
1084,723.5214731,3.91478360333333,"natural alkane chains",0.965964793,NA,1084,"""HMDB09214,  HMDB09444,  HMDB09411,  HMDB09150,  HMDB09182,  HMDB09183,  HMDB09149,  HMDB11353,  HMDB11352,  HMDB11379,  HMDB11410,  HMDB11411,  HMDB11443,  HMDB11444"""
1085,224.8056637,8.70560269333333,"bp",0.951542044,1,1085,""
1086,231.167294,3.57500817333333,"bp",0.959549815,1,1086,""
1087,214.1934575,3.75015264,"bp",0.96960553,1,1087,"""HMDB00910,  C17076,  CPD-10786,  C16640"""
1088,452.3505767,3.554464215,"fragment?",0.960107463,NA,1088,"""HMDB00513,  HMDB00558,  HMDB00556,  HMDB02208,  HMDB02180,  C16890"""
1089,115.0350056,10.7068726183333,"fragment?|C13 isotope #1",0.984182347,NA,1089,""
1090,490.3658917,3.56827831166667,"bp",0.946002347,1,1090,"""C08931,  C17459,  C16783"""
1091,116.9469241,22.6885834333333,"bp|C13 isotope #1",0.968024945,NA,1091,""
1092,179.9702783,22.7246538,"bp",0.972712351,1,1092,""
1093,308.1220359,9.67995844666667,"bp",0.951149346,1,1093,"CPDQT-409"
1094,206.874502,23.4313557666667,"potential bp",0.964255386,NA,1094,""
1095,273.9511524,10.5564004566667,"bp",0.955659659,1,1095,""
1096,590.4553671,3.46378395666667,"bp",0.960962695,1,1096,""
1097,240.1726642,3.67880419,"bp",0.953567566,1,1097,""
1098,233.9320399,11.858184865,"bp",0.996654289,1,1098,""
1099,121.9560554,10.229096285,"potential bp",0.97952864,NA,1099,""
1100,190.9970486,5.21972953333333,"bp|C13 isotope #1",0.974707258,NA,1100,""
1101,271.9532226,10.5982179166667,"fragment?",0.953782612,NA,1101,""
1102,187.0634108,7.76046749666667,"bp",0.964338909,1,1102,"""HMDB00734,  CPD-11578,  indoleacrylic acid"""
1103,765.5725265,4.1675615,"bp|C13 isotope #1",0.969277451,NA,1103,""
1104,222.8079151,22.5083912666667,"fragment?",0.973276732,NA,1104,""
1105,157.0043779,22.8012051666667,"fragment?",0.965836238,NA,1105,""
1106,317.1264991,7.58954061333333,"bp",0.983835974,1,1106,"""C10166,  C12239,  C12168,  C12174"""
1107,743.5475381,3.92215570833333,"fragment?",0.963124688,NA,1107,"""CPD-8290,  HMDB09286,  HMDB09254,  HMDB09515,  HMDB09547,  HMDB09090,  HMDB09058,  HMDB09059,  HMDB09025,  HMDB09026,  GPC(33:2/2),  HMDB08875,  HMDB08843,  HMDB08934,  HMDB08994,  HMDB08966,  HMDB08132,  GPE(36:2/2),  HMDB07940"""
1108,201.1365828,4.21632411333333,"potential bp",0.946467293,NA,1108,"""HMDB00832,  capryloylglycine"""
1109,139.9777713,22.7652603833333,"+/-H2S (sulfur compounds)",0.966009449,NA,1109,"C14179"
1110,175.0020131,4.87460284333333,"bp",0.980519684,1,1110,""
1111,292.902556,21.0983495833333,"fragment?",0.9842043,NA,1111,""
1112,174.0528442,7.08388105333333,"bp",0.947225248,1,1112,"""C04236,  HMDB12149,  SHIKIMATE,  CPD-9665,  C00493,  CPD-52,  HMDB03070,  C16588"""
1113,332.1838173,4.47623143166667,"potential bp",0.965433903,NA,1113,"C04655"
1114,262.7238065,3.46593874833333,"260.71+H2",0.960509684,NA,1114,""
1115,474.3710359,3.48775522833333,"potential bp",0.958480905,NA,1115,"""C08789,  C08634,  C17419"""
1116,267.232658,3.415305325,"fragment?",0.941982749,NA,1116,""
1117,283.7290854,3.47295716,"fragment?",0.967480356,NA,1117,""
1118,382.8869034,21.0110438166667,"potential bp",0.979500134,NA,1118,""
1119,132.078664,6.88554284833333,"fragment?",0.969782655,NA,1119,"""HMDB10718,  C06103,  CPD-11898,  HMDB00409,  HMDB00525,  HMDB00624,  HMDB00665,  HMDB00746,  HMDB00317,  hydroxy(iso)caproic acid,  2-hydroxy-3-methylpentanoic acid,  C03499,  C03264,  2-ethyl-2-Hydroxybutyric acid,  C07835,  C07834,  HMDB01975,  HMDB01624"""
1120,156.6167987,4.01338736,"bp",0.942412663,1,1120,""
1121,167.0511361,9.74332547166667,"bp|C13 isotope #1",0.956669576,NA,1121,""
1122,358.038845,9.43642755833333,"potential bp",0.947089011,NA,1122,""
1123,449.358919,3.52001763166667,"fragment?",0.958446938,NA,1123,""
1124,198.0130596,8.61882699833333,"potential bp",0.949436267,NA,1124,""
1125,422.3399819,3.56268246333333,"424.36-H2",0.947357008,NA,1125,""
1126,100.0135561,10.7220400933333,"fragment?",0.985307508,NA,1126,""
